uuid,gemini_ok,scene_type,has_person,person_style,room_type_hint,view_quality,time_of_day,luxury_score,has_text_overlay,text_content_type,visual_style,post_intent,error
18006959390232451,True,room,True,guest_lifestyle,standard,no_view,unknown,4.0,False,none,styled_editorial,room_showcase,
17943585311931632,True,other,False,none,none,other,night,4.0,False,none,styled_editorial,view_scenery,
17889657771069143,True,exterior_entrance,False,none,none,no_view,daytime,4.0,True,ranking_award,documentary_photo,brand_worldview,
18088289536408649,True,room,False,none,standard,city_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18219086776280082,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,close_up_detail,food_dining,
17935821228070697,True,other,False,none,standard,mountain_view,golden_hour_sunset,4.0,True,season_event_announcement,styled_editorial,season_event,
18152975335460124,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18059833318549571,True,other,True,guest_lifestyle,none,city_view,daytime,4.0,True,season_event_announcement,styled_editorial,experience_activity,
18002839451437786,True,activity,True,guest_lifestyle,none,ocean_view,daytime,4.0,True,feature_description,styled_editorial,experience_activity,
18050056957515187,True,activity,False,none,none,city_view,daytime,3.0,True,season_event_announcement,styled_editorial,season_event,
18085314607548945,True,food_drink,False,none,none,none,daytime,5.0,False,none,styled_editorial,food_dining,
17871069045128605,True,lobby_lounge,False,none,none,no_view,daytime,4.0,True,facility_name_logo,styled_editorial,brand_worldview,
18068304586626726,True,garden_outdoor_space,False,none,none,ocean_view,daytime,2.0,False,none,documentary_photo,view_scenery,
17998168730214109,True,food_drink,False,none,none,none,daytime,4.0,False,none,close_up_detail,food_dining,
18143677093443272,True,room,False,none,standard,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18008972636251029,True,food_drink,False,none,none,no_view,unknown,5.0,False,none,styled_editorial,food_dining,
18346722733131597,True,pool_spa,False,none,none,garden_view,daytime,4.0,True,feature_description,styled_editorial,experience_activity,
17900439387244872,True,lobby_lounge,False,none,none,partial_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
17888362494040897,True,food_drink,False,none,none,none,daytime,5.0,False,none,styled_editorial,food_dining,
18041313422378742,True,view_from_window,False,none,none,city_view,golden_hour_sunset,4.0,False,none,drone_aerial,view_scenery,
17983853021777594,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18025085317944138,True,restaurant_bar,True,guest_lifestyle,none,no_view,unknown,4.0,False,none,styled_editorial,food_dining,
17978318759766179,True,garden_outdoor_space,True,guest_lifestyle,none,garden_view,daytime,3.0,False,none,styled_editorial,experience_activity,
17999949422518648,True,activity,True,guest_lifestyle,none,mountain_view,daytime,3.0,True,other,styled_editorial,experience_activity,
17945647389159498,True,activity,False,none,none,none,daytime,5.0,True,facility_name_logo,styled_editorial,experience_activity,
17886297531494607,True,food_drink,False,none,none,none,unknown,3.0,True,feature_description,close_up_detail,food_dining,
18018660164565403,True,garden_outdoor_space,True,silhouette_distant,none,ocean_view,golden_hour_sunset,4.0,False,none,wide_establishing,view_scenery,
18311786728275595,True,restaurant_bar,True,hand_detail,none,no_view,daytime,4.0,False,none,close_up_detail,food_dining,
18036959353757117,True,garden_outdoor_space,True,guest_lifestyle,traditional_japanese,garden_view,daytime,4.0,False,none,wide_establishing,experience_activity,
18012338426436557,True,room,False,none,standard,no_view,daytime,4.0,False,none,styled_editorial,experience_activity,
17998526411692712,True,exterior_entrance,True,silhouette_distant,none,none,night,5.0,False,none,wide_establishing,brand_worldview,
18139850500442325,True,lobby_lounge,False,none,none,no_view,unknown,4.0,False,none,styled_editorial,brand_worldview,
18059328367509322,True,room,True,guest_lifestyle,standard,city_view,daytime,4.0,True,facility_name_logo,styled_editorial,room_showcase,
18040722730631580,True,amenity_detail,True,hand_detail,none,none,daytime,3.0,False,none,close_up_detail,experience_activity,
18260700256226635,True,activity,True,family,none,ocean_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18005610077886840,True,other,False,none,none,no_view,daytime,2.0,True,other,close_up_detail,brand_worldview,
18090866600164117,True,restaurant_bar,True,staff,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18084618754517224,True,restaurant_bar,False,none,none,city_view,night,4.0,False,none,close_up_detail,food_dining,
18023505344646854,True,lobby_lounge,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
18025448440782105,True,view_from_window,False,none,none,city_view,night,4.0,False,none,wide_establishing,view_scenery,
17997128672407155,True,room,False,none,traditional_japanese,ocean_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18042286945770020,True,activity,True,other,none,none,daytime,3.0,False,none,other,experience_activity,
18289339972188851,True,pool_spa,False,none,villa_private,ocean_view,daytime,5.0,False,none,styled_editorial,view_scenery,
18061057906732023,True,room,False,none,standard,partial_view,daytime,3.0,True,season_event_announcement,documentary_photo,price_plan_announcement,
18319555048113845,True,room,True,guest_lifestyle,standard,city_view,daytime,3.0,True,facility_name_logo,styled_editorial,experience_activity,
18019211453699548,True,room,False,none,suite_highend,ocean_view,golden_hour_sunset,5.0,False,none,styled_editorial,room_showcase,
18318830641190968,True,room,False,none,suite_highend,no_view,unknown,4.0,True,price_plan_info,styled_editorial,price_plan_announcement,
18250535986306709,True,pool_spa,False,none,traditional_japanese,no_view,daytime,4.0,False,none,styled_editorial,experience_activity,
17871607776665535,True,view_from_window,False,none,none,city_view,night,3.0,True,season_event_announcement,drone_aerial,season_event,
18061390379144790,True,food_drink,True,hand_detail,none,no_view,unknown,5.0,False,none,styled_editorial,food_dining,
17852881089134836,True,exterior_entrance,False,none,none,city_view,night,3.0,True,facility_name_logo,wide_establishing,brand_worldview,
18019230698143299,True,restaurant_bar,True,guest_lifestyle,none,garden_view,unknown,4.0,False,none,styled_editorial,food_dining,
18040259293650748,True,room,False,none,suite_highend,ocean_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18444644785036328,True,exterior_entrance,False,none,none,city_view,daytime,5.0,True,season_event_announcement,wide_establishing,season_event,
18138206107395891,True,activity,False,none,none,other,daytime,3.0,True,season_event_announcement,documentary_photo,experience_activity,
17959874655073166,True,food_drink,True,hand_detail,none,no_view,daytime,3.0,True,feature_description,close_up_detail,food_dining,
18420132928121600,True,food_drink,False,none,none,none,daytime,4.0,False,none,styled_editorial,food_dining,
18047633647568519,True,food_drink,False,none,none,none,unknown,4.0,False,none,styled_editorial,food_dining,
17859572064342932,True,room,False,none,suite_highend,city_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18051890653625651,True,pool_spa,False,none,none,garden_view,daytime,4.0,False,none,wide_establishing,experience_activity,
17931531198068408,True,room,False,none,suite_highend,no_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18124899868535807,True,room,False,none,suite_highend,partial_view,unknown,5.0,False,none,styled_editorial,room_showcase,
18009248903250777,True,restaurant_bar,True,family,none,no_view,daytime,4.0,False,none,styled_editorial,experience_activity,
17887670004463447,True,activity,False,none,none,no_view,daytime,3.0,True,season_event_announcement,close_up_detail,experience_activity,
18013639006976495,True,restaurant_bar,True,staff,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18029619706935749,True,food_drink,False,none,none,none,daytime,5.0,True,other,styled_editorial,food_dining,
17902806506926971,True,room,True,guest_lifestyle,standard,city_view,daytime,4.0,True,facility_name_logo,styled_editorial,room_showcase,
18334749910223119,True,food_drink,False,none,none,none,daytime,4.0,False,none,styled_editorial,food_dining,
17942059578193529,True,other,True,guest_lifestyle,standard,garden_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18228284905251990,True,pool_spa,False,none,none,no_view,unknown,3.0,True,feature_description,documentary_photo,experience_activity,
18028937977749818,True,food_drink,False,none,none,partial_view,daytime,5.0,False,none,styled_editorial,food_dining,
18340024423169712,True,restaurant_bar,True,hand_detail,none,no_view,daytime,3.0,False,none,flat_lay,food_dining,
18309989845277614,True,view_from_window,False,none,none,city_view,daytime,4.0,False,none,drone_aerial,view_scenery,
18032455526156498,True,room,True,guest_lifestyle,suite_highend,city_view,night,5.0,False,none,styled_editorial,room_showcase,
18019798685211115,True,garden_outdoor_space,True,guest_lifestyle,none,city_view,daytime,3.0,False,none,styled_editorial,food_dining,
17965154943061378,True,room,True,couple,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18059389096995288,True,restaurant_bar,False,none,none,city_view,golden_hour_sunset,4.0,False,none,styled_editorial,food_dining,
17925226823766376,True,pool_spa,False,none,villa_private,no_view,night,4.0,True,season_event_announcement,styled_editorial,season_event,
18062265284191295,True,restaurant_bar,True,staff,none,no_view,night,4.0,True,facility_name_logo,documentary_photo,experience_activity,
18175728589293699,True,lobby_lounge,True,guest_lifestyle,none,partial_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
17987385518426465,True,view_from_window,False,none,suite_highend,ocean_view,daytime,4.0,False,none,wide_establishing,view_scenery,
18080035135885535,True,other,False,none,none,ocean_view,golden_hour_sunset,4.0,False,none,wide_establishing,view_scenery,
17924004696280468,True,room,False,none,standard,no_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
17990881424901395,True,view_from_window,False,none,none,ocean_view,golden_hour_sunset,5.0,False,none,documentary_photo,view_scenery,
18027359489704399,True,food_drink,False,none,traditional_japanese,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18160435801380842,True,lobby_lounge,True,guest_lifestyle,none,no_view,daytime,4.0,False,none,styled_editorial,season_event,
18089715011003863,True,activity,False,none,none,mountain_view,daytime,4.0,True,facility_name_logo,styled_editorial,experience_activity,
18034162744967187,True,other,False,none,none,no_view,daytime,3.0,True,feature_description,documentary_photo,experience_activity,
18001781471190529,True,food_drink,False,none,none,none,night,5.0,True,other,styled_editorial,food_dining,
17976109811799038,True,garden_outdoor_space,False,none,none,city_view,night,4.0,False,none,wide_establishing,view_scenery,
18006118460585352,True,exterior_entrance,True,silhouette_distant,none,city_view,daytime,4.0,True,season_event_announcement,wide_establishing,brand_worldview,
18067446838518520,True,garden_outdoor_space,True,silhouette_distant,none,ocean_view,daytime,4.0,False,none,drone_aerial,brand_worldview,
18052181011601350,True,restaurant_bar,False,none,none,no_view,night,5.0,False,none,styled_editorial,food_dining,
17935745024698307,True,food_drink,False,none,none,none,unknown,4.0,False,none,close_up_detail,food_dining,
18573878800052050,True,restaurant_bar,False,none,none,none,daytime,1.0,True,feature_description,documentary_photo,food_dining,
18083834449844789,True,other,True,couple,none,city_view,night,5.0,True,season_event_announcement,styled_editorial,season_event,
18043981214763099,True,room,False,none,suite_highend,ocean_view,daytime,4.0,False,none,styled_editorial,room_showcase,
17888406567055859,True,food_drink,False,none,none,no_view,unknown,5.0,False,none,styled_editorial,food_dining,
18361508926165236,True,food_drink,True,hand_detail,none,no_view,unknown,4.0,False,none,close_up_detail,food_dining,
18116548417357031,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
17936507870721903,True,restaurant_bar,True,guest_lifestyle,none,city_view,daytime,3.0,False,none,styled_editorial,food_dining,
18159769915429165,True,exterior_entrance,False,none,none,ocean_view,daytime,4.0,False,none,drone_aerial,brand_worldview,
18042108023780588,True,garden_outdoor_space,False,none,none,mountain_view,daytime,4.0,False,none,wide_establishing,view_scenery,
17986615739398213,True,restaurant_bar,True,guest_lifestyle,none,partial_view,daytime,4.0,False,none,styled_editorial,food_dining,
18117370450663442,True,pool_spa,False,none,suite_highend,ocean_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18108640585372750,True,food_drink,False,none,none,none,daytime,4.0,False,none,styled_editorial,food_dining,
17968642514712632,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,close_up_detail,food_dining,
18103927516743701,True,garden_outdoor_space,True,silhouette_distant,none,garden_view,daytime,3.0,False,none,documentary_photo,season_event,
18094380760852780,True,lobby_lounge,False,none,none,no_view,night,5.0,False,none,wide_establishing,brand_worldview,
18407171233058085,True,lobby_lounge,False,none,none,no_view,unknown,4.0,True,facility_name_logo,wide_establishing,brand_worldview,
18209431687311442,True,room,False,none,standard,no_view,daytime,4.0,False,none,wide_establishing,room_showcase,
17879105127550325,True,view_from_window,False,none,traditional_japanese,ocean_view,daytime,4.0,False,none,wide_establishing,view_scenery,
18127757458588562,True,activity,False,none,none,no_view,daytime,3.0,True,feature_description,close_up_detail,experience_activity,
18013727978329864,True,food_drink,True,hand_detail,none,no_view,daytime,3.0,True,feature_description,close_up_detail,food_dining,
18080216378223027,True,exterior_entrance,True,silhouette_distant,none,no_view,daytime,3.0,True,other,wide_establishing,brand_worldview,
18047659862758143,True,activity,False,none,none,no_view,unknown,4.0,False,none,styled_editorial,experience_activity,
18020343461151656,True,restaurant_bar,False,none,none,city_view,daytime,4.0,True,season_event_announcement,wide_establishing,brand_worldview,
18048526595692862,True,other,False,none,none,mountain_view,daytime,4.0,True,feature_description,wide_establishing,view_scenery,
17902326549010179,True,lobby_lounge,True,staff,none,garden_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
17961772286741425,True,pool_spa,True,guest_lifestyle,none,garden_view,golden_hour_sunset,5.0,True,season_event_announcement,styled_editorial,season_event,
17976894695761238,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,food_dining,
18335077171174838,True,exterior_entrance,False,none,none,garden_view,daytime,3.0,False,none,wide_establishing,season_event,
17904621648221959,True,pool_spa,False,none,none,ocean_view,daytime,5.0,False,none,drone_aerial,experience_activity,
18041075405078693,True,food_drink,False,none,none,none,unknown,5.0,False,none,styled_editorial,food_dining,
18116188894441383,True,food_drink,False,none,none,none,unknown,4.0,True,price_plan_info,close_up_detail,food_dining,
17916161840920669,True,room,False,none,suite_highend,no_view,daytime,4.0,False,none,wide_establishing,room_showcase,
18024974936184201,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
17856597504137758,True,other,True,guest_lifestyle,none,none,unknown,4.0,True,feature_description,styled_editorial,experience_activity,
18110771173750286,True,view_from_window,False,none,traditional_japanese,garden_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18049349252524458,True,food_drink,False,none,none,none,night,5.0,False,none,styled_editorial,food_dining,
18065154758341928,True,food_drink,False,none,none,no_view,unknown,3.0,False,none,close_up_detail,food_dining,
18264800770173488,True,food_drink,False,none,none,none,daytime,4.0,True,feature_description,close_up_detail,food_dining,
17931748368247041,True,food_drink,False,none,none,none,daytime,5.0,True,facility_name_logo,styled_editorial,food_dining,
18082229864095799,True,lobby_lounge,False,none,none,no_view,night,4.0,False,none,styled_editorial,brand_worldview,
18142721188309281,True,room,False,none,suite_highend,no_view,night,4.0,True,feature_description,styled_editorial,experience_activity,
18048561794135850,True,room,False,none,none,no_view,daytime,3.0,True,price_plan_info,close_up_detail,price_plan_announcement,
18064463515596432,True,activity,True,other,none,garden_view,daytime,3.0,True,feature_description,documentary_photo,brand_worldview,
18063127219851262,True,food_drink,True,hand_detail,none,city_view,golden_hour_sunset,4.0,False,none,close_up_detail,food_dining,
18087102566019440,True,restaurant_bar,False,none,none,no_view,unknown,5.0,False,none,styled_editorial,food_dining,
18032207729111611,True,restaurant_bar,True,silhouette_distant,traditional_japanese,mountain_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18320478310156859,True,exterior_entrance,True,guest_lifestyle,none,partial_view,daytime,3.0,False,facility_name_logo,wide_establishing,brand_worldview,
18044077694493640,True,lobby_lounge,False,none,none,city_view,daytime,5.0,True,feature_description,styled_editorial,brand_worldview,
18038962822883622,True,food_drink,False,none,none,none,unknown,4.0,False,none,styled_editorial,food_dining,
18091728772474457,True,food_drink,False,none,none,no_view,unknown,4.0,True,facility_name_logo,close_up_detail,food_dining,
18022368064931523,True,room,True,staff,none,no_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
18065431192825201,True,lobby_lounge,True,staff,none,none,unknown,5.0,True,feature_description,styled_editorial,brand_worldview,
17939710139914275,True,room,False,none,standard,ocean_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18056215373192064,True,garden_outdoor_space,False,none,none,ocean_view,golden_hour_sunset,4.0,False,none,wide_establishing,view_scenery,
18158095963394548,True,exterior_entrance,False,none,standard,other,daytime,4.0,True,season_event_announcement,drone_aerial,season_event,
17857526769102875,True,room,True,guest_lifestyle,standard,no_view,unknown,3.0,True,season_event_announcement,styled_editorial,season_event,
17855169963571495,True,pool_spa,False,none,standard,garden_view,daytime,4.0,True,season_event_announcement,styled_editorial,season_event,
18050174810715201,True,exterior_entrance,False,none,none,garden_view,daytime,4.0,True,facility_name_logo,styled_editorial,brand_worldview,
17987098352557711,True,room,True,guest_lifestyle,suite_highend,mountain_view,daytime,4.0,True,feature_description,styled_editorial,room_showcase,
18008406410237970,True,pool_spa,False,none,none,mountain_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18170402815399429,True,restaurant_bar,False,none,none,partial_view,daytime,4.0,False,none,close_up_detail,food_dining,
18041795966723872,True,other,False,none,none,no_view,daytime,3.0,False,none,documentary_photo,experience_activity,
18080203127010694,True,food_drink,False,none,none,none,unknown,5.0,True,feature_description,styled_editorial,food_dining,
18047504971621885,True,room,False,none,suite_highend,city_view,daytime,5.0,False,none,styled_editorial,room_showcase,
17984355233715799,True,amenity_detail,True,guest_lifestyle,none,none,unknown,4.0,True,feature_description,styled_editorial,food_dining,
17955786425775584,True,lobby_lounge,False,none,none,no_view,unknown,4.0,True,facility_name_logo,styled_editorial,brand_worldview,
18042078086523289,True,food_drink,False,none,none,none,daytime,4.0,False,none,close_up_detail,food_dining,
18034150814546778,True,restaurant_bar,True,hand_detail,none,no_view,unknown,4.0,True,season_event_announcement,styled_editorial,season_event,
17908881720201457,True,activity,True,silhouette_distant,none,mountain_view,daytime,3.0,True,facility_name_logo,wide_establishing,experience_activity,
18337072723172355,True,garden_outdoor_space,False,none,none,ocean_view,daytime,4.0,False,none,styled_editorial,view_scenery,
18250263661212515,True,room,False,none,standard,city_view,daytime,4.0,True,season_event_announcement,styled_editorial,room_showcase,
17920734210336614,True,pool_spa,False,none,none,mountain_view,golden_hour_sunset,5.0,False,none,styled_editorial,experience_activity,
18054501316906982,True,restaurant_bar,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,food_dining,
18078379072615911,True,other,False,none,none,mountain_view,daytime,4.0,False,none,wide_establishing,view_scenery,
18057429140118747,True,food_drink,False,none,suite_highend,city_view,golden_hour_sunset,5.0,True,facility_name_logo,styled_editorial,food_dining,
18003621665312346,True,room,False,none,traditional_japanese,garden_view,daytime,4.0,False,none,wide_establishing,room_showcase,
18078425722561084,True,food_drink,False,none,none,no_view,daytime,4.0,True,facility_name_logo,close_up_detail,food_dining,
18064253149944905,True,room,True,hand_detail,none,no_view,daytime,3.0,True,facility_name_logo,close_up_detail,room_showcase,
17876622321200593,True,room,False,none,standard,city_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18071598473237762,True,food_drink,False,none,none,none,unknown,5.0,True,feature_description,styled_editorial,food_dining,
18130886692418512,True,room,False,none,suite_highend,partial_view,daytime,5.0,True,feature_description,styled_editorial,room_showcase,
17884148184127816,True,exterior_entrance,False,none,none,mountain_view,daytime,4.0,True,feature_description,wide_establishing,experience_activity,
17968632077724370,True,amenity_detail,False,none,none,none,daytime,4.0,False,none,styled_editorial,brand_worldview,
18057156874535457,True,exterior_entrance,False,none,none,garden_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
18062574206678799,True,room,False,none,standard,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18267457489204076,True,view_from_window,True,guest_lifestyle,none,ocean_view,golden_hour_sunset,4.0,False,none,styled_editorial,view_scenery,
18062005274062869,True,restaurant_bar,True,family,none,city_view,daytime,4.0,False,none,styled_editorial,food_dining,
17940488345686524,True,restaurant_bar,True,guest_lifestyle,traditional_japanese,no_view,night,4.0,True,facility_name_logo,styled_editorial,brand_worldview,
18051912073623742,True,restaurant_bar,True,staff,none,garden_view,daytime,5.0,False,none,wide_establishing,food_dining,
18117921919629076,True,lobby_lounge,False,none,none,no_view,daytime,4.0,False,none,close_up_detail,brand_worldview,
17860968423567509,True,other,False,none,none,no_view,daytime,3.0,False,none,styled_editorial,experience_activity,
18060294713061610,True,food_drink,False,none,none,none,unknown,5.0,False,none,flat_lay,food_dining,
18409537939009416,True,food_drink,False,none,none,no_view,unknown,4.0,False,none,styled_editorial,food_dining,
18053720317985713,True,lobby_lounge,True,staff,none,no_view,night,5.0,False,none,wide_establishing,season_event,
18015955442405783,True,bathroom,False,none,suite_highend,mountain_view,daytime,4.0,False,none,styled_editorial,room_showcase,
17950807626135356,True,garden_outdoor_space,True,guest_lifestyle,none,garden_view,daytime,4.0,False,none,wide_establishing,season_event,
18023223629117616,True,activity,True,guest_lifestyle,none,ocean_view,golden_hour_sunset,4.0,False,none,styled_editorial,experience_activity,
18249005131217114,True,lobby_lounge,False,none,none,garden_view,daytime,5.0,False,none,styled_editorial,brand_worldview,
18106785106826576,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,styled_editorial,food_dining,
17985004244618541,True,room,False,none,suite_highend,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18349370122192350,True,food_drink,False,none,none,none,daytime,4.0,True,other,close_up_detail,food_dining,
18280439170274989,True,food_drink,False,none,none,none,unknown,4.0,True,feature_description,close_up_detail,food_dining,
17853786411543335,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,flat_lay,food_dining,
17917405553805977,True,room,False,none,traditional_japanese,garden_view,daytime,4.0,True,facility_name_logo,wide_establishing,room_showcase,
17970272357702200,True,restaurant_bar,False,none,none,no_view,unknown,4.0,False,none,close_up_detail,food_dining,
18213637081276421,True,garden_outdoor_space,True,guest_lifestyle,other,garden_view,daytime,4.0,False,none,documentary_photo,brand_worldview,
18004901042109506,True,pool_spa,True,guest_lifestyle,none,none,daytime,4.0,False,none,close_up_detail,experience_activity,
18019110281492305,True,garden_outdoor_space,False,none,none,city_view,daytime,4.0,True,season_event_announcement,documentary_photo,season_event,
17983720133809230,True,pool_spa,False,none,none,ocean_view,daytime,5.0,True,season_event_announcement,wide_establishing,season_event,
17936198315871098,True,room,True,guest_lifestyle,standard,no_view,night,3.0,False,none,documentary_photo,room_showcase,
18079949776427199,True,room,False,none,suite_highend,no_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18034550249742817,True,other,True,guest_lifestyle,none,none,unknown,3.0,True,feature_description,documentary_photo,brand_worldview,
18104845297654727,True,exterior_entrance,False,none,standard,ocean_view,night,4.0,True,price_plan_info,wide_establishing,price_plan_announcement,
18095757752043288,True,food_drink,False,none,none,none,daytime,3.0,True,season_event_announcement,close_up_detail,food_dining,
17923627962137441,True,restaurant_bar,False,none,none,garden_view,daytime,5.0,True,price_plan_info,wide_establishing,price_plan_announcement,
17907860912898081,True,pool_spa,False,none,traditional_japanese,garden_view,night,4.0,False,none,styled_editorial,experience_activity,
18493230412026370,True,food_drink,True,hand_detail,none,none,daytime,3.0,True,season_event_announcement,close_up_detail,food_dining,
17897173161212680,True,room,True,guest_lifestyle,standard,city_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18135799747428840,True,activity,True,hand_detail,none,no_view,daytime,4.0,True,feature_description,styled_editorial,experience_activity,
17855964249650186,True,activity,True,other,none,mountain_view,daytime,2.0,False,none,documentary_photo,season_event,
17960349947936512,True,view_from_window,True,silhouette_distant,none,ocean_view,golden_hour_sunset,5.0,False,none,drone_aerial,view_scenery,
17866323702422501,True,food_drink,False,none,none,none,unknown,4.0,True,feature_description,close_up_detail,food_dining,
17860034838053460,True,food_drink,False,none,none,none,unknown,4.0,False,none,styled_editorial,food_dining,
17877829884336461,True,food_drink,True,hand_detail,none,mountain_view,daytime,4.0,False,none,close_up_detail,food_dining,
17914373019346888,True,garden_outdoor_space,False,none,suite_highend,ocean_view,daytime,5.0,False,none,styled_editorial,room_showcase,
17987586341572776,True,restaurant_bar,True,guest_lifestyle,none,partial_view,daytime,4.0,False,none,styled_editorial,food_dining,
18031270190608794,True,view_from_window,False,none,none,city_view,daytime,5.0,True,other,drone_aerial,view_scenery,
18025884107327390,True,food_drink,False,none,none,none,daytime,5.0,False,none,styled_editorial,food_dining,
17909519355200452,True,garden_outdoor_space,False,none,none,city_view,night,4.0,False,none,styled_editorial,view_scenery,
18122997922537333,True,amenity_detail,False,none,none,none,unknown,3.0,True,feature_description,close_up_detail,experience_activity,
18078032206695177,True,pool_spa,True,silhouette_distant,none,ocean_view,golden_hour_sunset,5.0,False,none,wide_establishing,experience_activity,
18086108977468305,True,garden_outdoor_space,True,guest_lifestyle,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18135564703318884,True,activity,True,guest_lifestyle,none,ocean_view,golden_hour_sunset,3.0,False,none,documentary_photo,experience_activity,
17882033418517133,True,view_from_window,True,silhouette_distant,none,ocean_view,daytime,5.0,False,none,wide_establishing,view_scenery,
17955517685705882,True,view_from_window,False,none,none,city_view,night,4.0,False,none,drone_aerial,view_scenery,
17886153771002743,True,food_drink,False,none,none,none,unknown,2.0,True,price_plan_info,close_up_detail,food_dining,
18027366827349893,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
17889037580976196,True,pool_spa,False,none,none,mountain_view,daytime,4.0,False,none,styled_editorial,experience_activity,
17917655552825216,True,activity,True,hand_detail,none,no_view,daytime,2.0,True,season_event_announcement,close_up_detail,season_event,
18021637711977350,True,activity,True,guest_lifestyle,none,garden_view,daytime,4.0,False,none,styled_editorial,experience_activity,
18072406424268888,True,view_from_window,False,none,none,city_view,golden_hour_sunset,5.0,False,none,styled_editorial,view_scenery,
18129016591561568,True,activity,True,family,none,mountain_view,daytime,3.0,True,price_plan_info,wide_establishing,price_plan_announcement,
18305900710095335,True,room,False,none,suite_highend,no_view,daytime,4.0,False,none,styled_editorial,room_showcase,
18049225168801434,True,restaurant_bar,False,none,none,ocean_view,daytime,4.0,True,season_event_announcement,wide_establishing,season_event,
18066046013652726,True,room,False,none,suite_highend,city_view,night,5.0,True,season_event_announcement,styled_editorial,season_event,
17886293439386700,True,food_drink,False,none,none,no_view,daytime,5.0,False,none,close_up_detail,food_dining,
18075232907300891,True,food_drink,False,none,traditional_japanese,no_view,daytime,5.0,False,none,styled_editorial,food_dining,
18393143485156267,True,room,False,none,traditional_japanese,garden_view,daytime,5.0,False,none,styled_editorial,room_showcase,
18135933679526667,True,restaurant_bar,True,guest_lifestyle,none,no_view,night,5.0,True,feature_description,styled_editorial,brand_worldview,
18034194988807006,True,restaurant_bar,True,staff,none,partial_view,daytime,4.0,True,feature_description,documentary_photo,food_dining,
17935675259696364,True,food_drink,False,none,none,none,unknown,5.0,False,none,close_up_detail,food_dining,
18104872822370057,True,food_drink,False,none,none,none,unknown,5.0,False,none,close_up_detail,food_dining,
18047618614714592,True,food_drink,False,none,none,no_view,daytime,4.0,False,none,close_up_detail,food_dining,
18109200895836984,True,garden_outdoor_space,False,none,none,garden_view,daytime,3.0,False,none,styled_editorial,brand_worldview,
18137958571425943,True,food_drink,True,hand_detail,traditional_japanese,no_view,daytime,4.0,False,none,close_up_detail,food_dining,
18194815330361858,True,exterior_entrance,False,none,none,ocean_view,daytime,4.0,False,none,wide_establishing,view_scenery,
18019848964833056,True,lobby_lounge,True,guest_lifestyle,none,no_view,daytime,4.0,False,none,styled_editorial,brand_worldview,
17941669929172063,True,garden_outdoor_space,True,guest_lifestyle,none,city_view,daytime,4.0,True,season_event_announcement,documentary_photo,season_event,
18095629934033228,True,food_drink,True,hand_detail,traditional_japanese,no_view,unknown,4.0,True,feature_description,close_up_detail,food_dining,
17998242491537171,True,restaurant_bar,True,guest_lifestyle,none,no_view,daytime,3.0,True,feature_description,styled_editorial,food_dining,
